,Claps,Creator,Date,Image count,ReadingTime,Subtitle,Tags,Title,Topics,WordCount
1624,107.0,4c168042e76e,1606752850669.0,2.0,4.575786163522013,Let me explain how I’m living in two very different societies and neither of them fully accept me.,", American, First Generation, Immigrants, Spanish, Latina",Stuck Between Two Worlds: The Struggles of a First Generation American,", Culture, Immigration, Race",1111.0
1625,617.0,33c5c28c461f,1606023658933.0,1.0,3.445283018867925,Are Intrinsic Racism and Deep Polarizations Leading to a Disturbed Society Making America Successively Unattractive for Immigrants?,", Government, Politics, Democracy, Immigrants, Society",Is the American Dream Fading Away?,", Politics, Immigration",860.0
1626,72.0,263340af8e25,1606857792510.0,2.0,7.319182389937107,"A story of modern-day slavery reaching a peak of catastrophe for the whole world to see,",", Slavery, Lebanon, Politics, Covid 19, Justice",No Way Out,", Immigration, World, Equality",1838.0
1627,60.0,e9289aca7efb,1605817281542.0,2.0,4.432389937106919,"The first time it happened, I was eight. We hadn’t immigrated yet, but I was in Washington for the summer. My friend from the summer camp…",", Assimilation, Immigrants, Asian, Asian American, Empathy",Assimilation Challenges I Faced as a Child,", Immigration, Race",1073.0
1628,52.0,b14adc8f0e71,1605648224117.0,3.0,6.033018867924528,The Criminal Treatment of Transgender Asylum Seekers in the United States,", Transgender, Asylum Seekers, Human Rights, Immigration, LGBTQ",No Transit,", Immigration, Nonfiction, LGBTQIA, Equality",1453.0
1629,502.0,3b4d64664979,1606791217293.0,1.0,6.928301886792453,What’s it’s like to be Black in the land down under.,", Culture, Immigration, Kenya, Australia, Society",Surprising Things I’ve Learned as a Kenyan Living in Australia,", Travel, Immigration, Family",1783.0
1630,3.0,6de4fd903ddd,1605220156822.0,1.0,4.09433962264151,"With the help of former Attorney General Jeff Sessions, White House aide Stephen Miller has helped to craft the cruelest immigration…",", Immigration, Latin America, Human Rights, Homeland Security",Our Immigration Policy is Counterproductive and Inhumane,", Politics, Immigration, World",1032.0
1631,1.0,93f6137dc92,1605046153302.0,1.0,4.5094339622641515,"by Vanessa Stine, Muneeba Talukder, and Erika Nyborg-Burch",", Pennsylvania, Immigration, Mass Incarceration",A federal court freed 22 medically vulnerable people from immigration detention.,", Politics, Immigration, Justice",1142.0
1632,4.0,5e222c2a2b69,1604776121293.0,6.0,9.565094339622641,The new “wealth test” gives unprecedented and unchecked authority to immigration to deny visas or Green Card applications,,Why we should be worried about Trump’s “wealth test,", Politics, Immigration",2283.0
1633,77.0,752823f68126,1604701950727.0,12.0,5.066981132075472,"When borders open back up, New Zealand will likely be looking for chefs, veterinarians, and other professionals to offset skill shortages.",", New Zealand, Visa, Citizenship, Immigration, How To",Americans are Googling how to move to New Zealand,", Travel, Immigration, World",985.0
1634,56.0,4f6545533f1a,1604740597425.0,31.0,13.318867924528302,"EarthBound is praised for its quirky, nostalgic American setting, but something far more profound lies beneath its cheerful surface",", Videogames, Gaming, Literary Criticism, History, Features",Aliens Among Us: EarthBound and the American Dream,", Gaming, Culture, Art, Society, Immigration, Race, History, Equality",2920.0
1635,65.0,68d0a1fff1ac,1604607083344.0,4.0,4.6169811320754715,"Becoming a Canadian citizen requires language, history, and physical residency requirements. Here are the factors you need to consider.",", Canada, Citizenship, Immigration, How To, Moving",A step-by-step guide for moving to Canada and becoming a citizen there,", Travel, Immigration, World, Cities",1038.0
1636,7.0,5f3089c5af1f,1604431438598.0,5.0,11.00314465408805,"I came to the US 25 years ago for my MBA, and never looked back. Now it’s time for the country to shed its past and pivot.",", Immigration, Politics, United States, Elections, LGBTQ",Coming to — and for — America,", Immigration, Self",2695.0
1637,291.0,3374fc1ed708,1604942858878.0,2.0,9.013522012578616,"I’m not a political analyst or expert, but I am an immigrant.",", Elections, Immigrants, Latiño, Trump, Biden",Immigrants are not surprised by the Latino vote,", Politics, Immigration",2287.0
1638,670.0,7b511090978d,1604606182467.0,4.0,5.0094339622641515,A double whammy to both higher education and the economy,", Education, Politics, Business, Economics, Development",Will Banning International Students Make America Great Again?,", Politics, Immigration, Education",1142.0
1651,3586.0,cb24d147353,1606062096031.0,1.0,3.09811320754717,"Since the excoriating decision by Judge Brann dismissing Trump’s efforts to invalidate the entire Pennsylvania vote, a growing narrative…",", Election 2020, Voting Fraud, Politics, Trump Election 2020, Rudy Giuliani",Can Giuliani Hold Back Evidence Until They Get to the Supreme Court?,", Politics, Election 2020, Justice",768.0
1652,1234.0,7d8da5c1a768,1606328573205.0,1.0,6.8226415094339625,How Trump’s lawyers lost their minds — a theory,", Lawyers, Trump, Rudy Giuliani, Sidney Powell",Where does lawyering this bad come from?,", Politics, Society, Election 2020, Work, Justice",1755.0
1653,10.0,671d9894c62e,1606918773866.0,1.0,6.584905660377359,The Supreme Court heard oral arguments today over whether U.S. corporations can be held liable under the ATS for aiding and abetting…,", Human Rights, United States, World, Supreme Court, Human Rights Law","Nestle, Cargill, Child Slave Labor, and the Supreme Court, Explained",", Justice",1692.0
1655,116.0,52a5f989cdbb,1606877365404.0,1.0,4.339622641509434,I referenced last Wednesday’s horrendous Supreme Court decision that declared that New York Governor Mario Cuomo’s orders to restrict…,", Supreme Court, Law, Justice, Constitution, Privacy",SCOTUS Prepares Attack on the Right to Privacy,", Privacy, Justice",1097.0
1656,113.0,7f85289dafe0,1606858261747.0,1.0,4.7622641509433965,Trump administration is testing that question in a couple of challenges,", Supreme Court, Law, Constitution, Donald Trump, Government",Just How “Original” Are The Supreme Court’s Originalists?,", Politics, Justice",1209.0
1658,185.0,337dce3bb000,1606835184936.0,1.0,5.754716981132075,"For people facing long sentences and even deportation, contact with the outside world is crucial",", Relationships, Writing, Prison, Incarceration, Abolition",How Pen Pal Relationships Are a Lifeline for Those in Prison,", Writing, Relationships, Justice, Equality",1472.0
1659,1.0,75115acc43c2,1606562688900.0,2.0,5.990880503144655,A look inside ‘Misery Mountain’,", BlackLivesMatter, Justice, Prison, Prison Reform, Human Rights","Out of sight, out of mind — they think",", Politics, Justice",1486.0
1660,245.0,52a5f989cdbb,1606503440941.0,1.0,5.939622641509434,"The numbers are now simply staggering. By Wednesday, around 2200 Americans died of COVID. Another 180,000 cases were diagnosed. Over…",", Republican Party, Covid 19, Supreme Court, Death Penalty, Politics",The Machinery Of Death Keeps On Humming,", Politics, Justice",1521.0
1661,861.0,e14da3d16914,1606382579456.0,6.0,4.768867924528302,“It had to be someone we knew well.”,", Canada, Cold Case, True Crime, Short Read, History",36 Year Old Canadian Cold Case Solved,", Justice",1012.0
1662,329.0,f09b75fc322,1606784772519.0,1.0,3.4943396226415095,"In California, I’ve seen a spike in landlords looking for creative excuses to evict tenants",", The Way We Work Now, Housing, Cities, Eviction, Landlords",I’m Defending Tenants Against Scamming Slumlords,", Politics, Cities, Justice, Equality",873.0
1663,1.0,b42354b051f1,1606329879070.0,1.0,5.554716981132076,"Republicans up and down the ballot tried to link Democrats to lawlessness, but lawmakers in both parties are keeping criminal justice…",", Politics, Criminal Justice Reform",Here’s One Issue That Could Actually Break the Partisan Gridlock,", Politics, Justice",1419.0
1664,102.0,7147db7866ab,1606306625184.0,1.0,8.39245283018868,Can we stop dividing and conquering ourselves?,", Politics, Police Reform, Debate, Policy, Progressive",Hate Thy Neighbor,", Politics, Society, Justice",2171.0
1665,30.0,e157def58dd,1606778191238.0,2.0,2.5908805031446542,The families of missing and murdered Indigenous women have the right to justice,", Equality, Feminism, Justice, Art, Diversity","Native Mothers, Sisters, and Daughters Are Missing",", Feminism, Justice, Equality",585.0
1666,144.0,4f6545533f1a,1606287742219.0,36.0,20.180188679245283,"It’s hard to accept that our childhood favorite series depicts animal abuse, but the sooner we do, the sooner the series can evolve",", Pokemon, Animal Rights, Psychology, Features, Gaming",The Pokémon Dilemma,", Gaming, Digital Life, Culture, Politics, Society, Psychology, Justice, Technology",4672.0
1667,1468.0,8016b9f8ffc8,1606254559740.0,1.0,5.4490566037735855,The 45th president should fend for himself.,", Politics, Society, News, Law, Donald Trump",Donald Trump Doesn’t Want or Deserve a Pardon,", Politics, Society, Justice",1391.0
1677,6767.0,f5c605f92c88,1606308182623.0,1.0,4.433962264150944,"But, you’re not going to like it.",", Donald Trump, Politics, Polarization, Psychology, Values","Finally, An Answer To Why So Many People Voted For Trump",", Politics, Psychology",1122.0
1679,3785.0,41e01d325219,1606240541653.0,1.0,10.31320754716981,What Americans Don’t Understand About Freedom — That Europeans and Canadians Do,", Life, News, Politics, Leadership, Culture",Why Freedom Became Free-Dumb in America,", Politics, Society",2680.0
1680,2189.0,95a57fdeadb6,1606829404211.0,1.0,2.679245283018868,"Trump could make a play to become “president-in-exile,” and the media will likely eat it up.",", Trump, Politics, Elections, Election 2020","Get Ready for Trump, the Shadow President",", Politics, Election 2020",657.0
1682,0.0,f69fb1ad537a,1606848268642.0,3.0,5.931132075471698,By Jeremy Carballo Pineda,", US Politics, Tyranny Of The Majority, Ancient Greek, Greek Politics, Republican Party",US Politics: Majority Tyranny Masquerading as a Republic,", Politics",1426.0
1685,101.0,caefa81e8945,1606871048442.0,3.0,11.066981132075473,How Modernism and Postmodernism shape our political discussions,", USA, Politics, History, Psychology, Trump",Every Action Has an Equal But Opposite Reaction,", Politics, Society",2787.0
1686,100.0,d0da49914a3e,1598232513230.0,3.0,4.874528301886793,The FBI identified Q-anon as a domestic terrorist threat in 2018. We need to call it what it is and condemn it. Sharing their material and…,", Election 2020, Politics, Covid 19, Human Rights, Social Media",Many Americans Are Halfway to Joining a Terrorist Group and Don’t Know it,", Politics, Social Media",1146.0
1688,54.0,18abede91445,1606861369285.0,1.0,1.1320754716981132,"Washington, D.C. –Today, House Judiciary Committee Chairman Jerrold Nadler (D-NY) issued the following statement on Attorney General…",", Oversight, Donald Trump",Chairman Nadler Statement on Appointment of U.S. Attorney John Durham as Special Counsel,", Politics",247.0
1691,175.0,95ef7dc1402,1606864614331.0,1.0,6.50188679245283,Critics of the Trumpist right must not excuse left-wing illiberalism and extremism,", Politics, Society, Ideas, Leftism, Liberalism",The Anti-Anti-Left,", Politics",1670.0
1692,660.0,41e01d325219,1606848644943.0,1.0,6.818867924528302,The Great Lesson of the 20th Century — and How America Never Learned It,", Life, News, Politics, Leadership, Culture",Why Didn’t America Become Part of the Modern World?,", Politics, World",1754.0
1696,73.0,f6e65aa470dd,1606870374965.0,6.0,8.961320754716981,"In recent decades, China has been expanding its global influence through the establishment of international institutions, designed to…",", China, Politics, World, Foreign Policy, International Relations",Exploring China’s Alternative World Order,", Politics, World",2123.0
1707,1140.0,8d9eea2d4688,1606151541418.0,6.0,10.119811320754716,"Kotlin Coroutines recently introduced two Flow types, SharedFlow and StateFlow, and Android's community started wondering about…",", Kotlin, Flow, Livedata, Kotlin Coroutines, Android",Substituting Android's LiveData: StateFlow or SharedFlow?,", Android Dev, Programming",2430.0
1708,868.0,4e182abaa22,1605185071423.0,21.0,4.664150943396226,"Explanation of the animation properties, interpolators and Quick tutorial for recycler view animations.",", Android, Recyclerview, Kotlin, Animation, Transitions",Android RecyclerView Animations in Kotlin,", Android Dev",759.0
1709,806.0,e947fef0dfe0,1604957062826.0,1.0,4.030188679245283,Kotlin Vocabulary: Delegates part 2,", Kotlin, Kotlin Delegates, Design Patterns, Kotlin Vocabulary, Lazy",Built-in Delegates,", Android Dev",1015.0
1710,516.0,d70ea3470e6a,1604509803520.0,1.0,2.867924528301887,Multiple view types in RecyclerViews using sealed classes,", Programming, AndroidDev, Kotlin, Android, Mobile",Android RecyclerView With Kotlin Sealed Classes,", Android Dev",707.0
1711,0.0,bd55081eed67,1606850229099.0,28.0,7.923584905660377,"Here’s what happens to your anonymous authentication after multiple sign-ins, clearing the cache/storage/shared_preferences, and more.",", Firebase, Flutter, Programming, Authentication, Android App Development",Testing the Persistence of Firebase’s Anonymous Authentication,", Android Dev",1530.0
1712,0.0,f93894610bba,1606872721509.0,2.0,3.9871069182389935,Android GraphQL best practices using Apollo and RxJava,", Apollo Client, Android App Development, Rxjava, GraphQL, Apollo",Apollo & RxJava: Android GraphQL the Right Way,", Android Dev",955.0
